platform,category,ranking_type,ranking_label,rank,product_name,product_key,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,price_group,review_group,is_top20,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,collected_date,source_file
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,79,"고려은단 메가도스B 비타민B 컴플렉스 60정, 3개 (6개월분)",고려은단 메가도스b 비타민b 컴플렉스,47900,,0,,,34838,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,80,[4개월분] 락티브 미오이노시톨 앤 콜린 엽산 비타민c 비타민d,락티브 미오이노시톨 앤 콜린 엽산 비타민c 비타민d,117000,,0,,,31488,4.9,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,81,종근당건강 프로메가 오메가3 트리플,종근당건강 프로메가 오메가3 트리플,58900,,0,,,30644,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,82,비토노 이왕재박사 메가 비타민C 2000mg 고함량 영국산 분말 비타민씨,비토노 이왕재박사 메가 비타민c 2000mg 고함량 영국산 분말 비타민씨,65900,,0,,,34075,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,83,국내발송 자로우 펨 도피러스 업그레이드 60캡슐 여성 질유산균 팸 도필러스 재로우 임산부 변비,국내발송 자로우 펨 도피러스 업그레이드 여성 질유산균 팸 도필러스 재로우 임산부 변비,32900,,0,,,2656,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,84,[5개월] 뉴트리코어 관절연골엔 철갑상어 콘드로이친K 뮤코다당단백 저분자 WCS,5개월 뉴트리코어 관절연골엔 철갑상어 콘드로이친k 뮤코다당단백 저분자 wcs,276000,,0,,,26658,4.8,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,85,활기담 풍천 장어즙 장어 잔액 엑기스 30포,활기담 풍천 장어즙 장어 잔액 엑기스,129000,,0,,,4876,4.9,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,86,"고려은단 퓨어 밀크씨슬 180정, 1개 (6개월분)",고려은단 퓨어 밀크씨슬,24900,,0,,,42551,4.9,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,87,암웨이 더블엑스 리필 종합 비타민 무기질,암웨이 더블엑스 리필 종합 비타민 무기질,67500,,0,,,4308,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,88,사계명원 청명진액 BEST 4박스 60스틱 칼슘마그네슘비타민D 녹용 특허성분 킬슘진액,사계명원 청명진액 best 칼슘마그네슘비타민d 녹용 특허성분 킬슘진액,106000,,0,,,523,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,89,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,50700,,0,,,1145,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,90,안국약품 토비콤 루테인 지아잔틴 아스타잔틴 루지아,안국약품 토비콤 루테인 지아잔틴 아스타잔틴 루지아,51000,,0,,,6328,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,91,2+1 똑키즈 오메가3 어린이 아기 오메가3+맛보기 젤리 1680mgx30개,2 1 똑키즈 오메가3 어린이 아기 오메가3 맛보기 젤리 1680mgx30개,80400,,0,,,12707,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,92,"닥터파이토 덴티백 구강유산균 BLIS M18 프로바이오틱스, 잇몸, 입속",닥터파이토 덴티백 구강유산균 blis m18 프로바이오틱스 잇몸 입속,123000,,0,,,8821,4.8,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,93,종근당 칼마디 칼슘 마그네슘 비타민d 아연 영양제 임산부 3개월분,종근당 칼마디 칼슘 마그네슘 비타민d 아연 영양제 임산부,15900,,0,,,4471,4.9,low_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,94,[슈퍼적립] 솔티스 눈 프로텍션 프로S3 3박스 눈 건강,슈퍼적립 솔티스 눈 프로텍션 프로s3 눈 건강,38700,,0,,,8809,4.7,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,95,"고려은단 메가도스C 비타민C 3000mg X 100포 (300g), 1개",고려은단 메가도스c 비타민c 3000mg x 300g,25900,,0,,,99999,4.9,mid_price,high_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,96,[장사의신 장신몰] 올인원 영양제 칼슘 마그네슘 미네랄 멀티 비타민 23종 1450mg x 60정,장사의신 장신몰 올인원 영양제 칼슘 마그네슘 미네랄 멀티 비타민 23종 1450mg x,11900,,0,,,4462,4.9,low_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,97,닥터린 관절엔 DEM 디이엠 플러스 1개월분 난막,닥터린 관절엔 dem 디이엠 플러스 난막,63000,,0,,,35,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,98,뉴트리원 이병헌 콘드로이친 맥스 1200 소 연골 유래,뉴트리원 이병헌 콘드로이친 맥스 1200 소 연골 유래,99000,,0,,,31621,4.8,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,99,위드바인 비타민C 3000mg,위드바인 비타민c 3000mg,46900,,0,,,7539,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,100,[3개월] 닥터린 관절엔 DEM 디이엠 플러스 난막,3개월 닥터린 관절엔 dem 디이엠 플러스 난막,177000,,0,,,48,4.7,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
